reviewText,Positive
"...except the ads in the free version. Angry birds is crazy addicting. Shooting little birds across the screen and knocking down rocks and walls. My son, daughter, husband, parents... everyone I know loves this game.",1
This game is a classic. It is free. It works great.  I really like the new power ups. They make the game less stressful.,1
"I have no problems with itI could sit for hours and play hours but, I have to go to work sometime.I would recommend this game only if you had time to waste. good game.",1
Love the birds!!,1
"All the grandkids and I love any Angry Bird games, we all 'impatiently' wait for our turns on the kindle.:)",1
"LOVE LOVE angry birds games. So do my kids, so it goes well on my kindle and I can play any time I want!",1
"I love angry birds and all the news levels. I never thought I could get addicted to any of these games. WELL, I am this is a fun game.",1
Grandson of seven years old really loves playing this game.  He does better than I do but I keep trying.,1
"This was the first Angry Birds which I ever learned, I learned it on my friends Kindle before I even got my own Kindle Fire from Santa for Christmas this past Christmas 2012!  It is a fun game!",1
"I learned about it from a friend who also has a Kindle Fire.  It is so addicting, I love the challenges.",1
Glad to have these so the girls don't want to play on the Iphone.  It's just like the one on the phone so they love it.,1
"So far as I'm concerned, another FLOP.  I know many people like this, but I really don't.I hope I can avoid these kinds of traps in the future.",0
We enjoy playing this as a family.  Each takes a turn trying to get just the right angle to advance to the next level first. great on a long trip.,1
"This game is also a lot of fun,on my Kindle fire HDI can see the cute expression on there little faces when they crash...lol",1
"I love this app.it is the best one ever I really think that most people should get it.it has very few ads,it is very amusing.I say you should get it!!!",1
FUN FUN FUN FUN FUN! KEEPS YOU BUSY BUSY BUSY! AND IT'S HILARIOUS TO... THOSE DARN PIGS AND THE SOUNDS THEY MAKE... OMG! DEFINITELY A WINNER IN MY BOOK AND MORE THAN A 5 STAR RATING SHOULD APPLY TO THIS. DON'T DOWNLOAD ANYTHING BEFORE DOWNLOADING THIS AP,1
"I downloaded this right after Christmas and have a hard time putting down, it's so addictive! My daughter has all of the Angry birds games on both the pc and my laptop, but she's not allowed to play on my Kindle. Why does this game draw me in so much? Th",1
Initially got it to keep my granddaughters entertained but have found myself sitting on the sofa at night playing for hours!,1
"Ok come on now, who does not love Angry Birds.  Ive been stuck on a few of them for awhile but eventually break through",1
Fun. You don't need internet to play. What you do is launch birds at pigs and u unlock levels.I think u should get this if your reading this review.,1
me and my boyfriend play this all the time. we love it. great app and great on the kindle screen since its bigger that a cell.,1
I really had a great time playing Angry Birds Free.  It was easy to download on my Kindle and I would recommend it.,1
"I love this . It is addicting and I spend way to much time playing it, but I sometimes can't help myself..",1
Keeps my grandsons busy.  I've even tried to beat their scores.Everyone is happy when they are busy in the car with this.,1
Love it!! Easy to understand and use. I highly recommend for beginners who is not familar with internet games like me.,1
I had this on my old phone and now having it on my kindle EVERYONE wants to play!! This is fun for the whole family and is really a strategy game.,1
Well some levels are very hard and some are easy but power ups makes the game easy i love this game,1
Angry birds is an awesome app. Even my dad can't stop playing it . This game is greAt for any ages. I also love the angry birds toons. And if you love angry birds get ready for the angry birds movie . Smashing your aT into theater July 1 2016,1
